64,http://p0.meituan.net/movie/7ec873ba943f13e3c63789d899bd0e23256871.jpg,夜访吸血鬼,"汤姆·克鲁斯,布拉德·皮特,克斯汀·邓斯特",1994/11/11,美国,8.8
65,http://p1.meituan.net/movie/68fa7db99e958c47d7aa07d015845a6f335154.jpg,哈利·波特与死亡圣器（下）,"丹尼尔·雷德克里夫,鲁伯特·格林特,艾玛·沃森",2011/8/4,未知,9
66,http://p0.meituan.net/movie/92eb862c42c49f8e41e459c369c4512b226610.jpg,大话西游之月光宝盒,"周星驰,莫文蔚,吴孟达",2014/10/24,未知,9.6
67,http://p1.meituan.net/movie/96bb58f3e9d213fb0438987d16d27561379209.jpg,蝙蝠侠：黑暗骑士崛起,"克里斯蒂安·贝尔,迈克尔·凯恩,加里·奥德曼",2012/8/27,未知,8.9
68,http://p1.meituan.net/movie/484171372de45945e8bbbcc97db57e09136701.jpg,钢琴家,"艾德里安·布洛迪,艾米莉娅·福克斯,米哈乌·热布罗夫斯基",2002/9/25,法国,8.8
69,http://p0.meituan.net/movie/fcc17667b8343131101eeb4c67d90bf9150883.jpg,无敌破坏王,"约翰·C·赖利,萨拉·西尔弗曼,简·林奇",2012/11/6,未知,9
70,http://p1.meituan.net/movie/6d0510f326bf145dcf49a901fb949b77278838.jpg,倩女幽魂,"张国荣,王祖贤,午马",2011/4/30,未知,9.1
71,http://p0.meituan.net/movie/2526f77c650bf7cf3d5ee2dccdeac332244951.jpg,本杰明·巴顿奇事,"布拉德·皮特,凯特·布兰切特,塔拉吉·P·汉森",2008/12/25,美国,8.8
72,http://p1.meituan.net/movie/7ed07b8ea8c0e0d0c7b685d20e3ec64e232004.jpg,初恋这件小事,"马里奥·毛瑞尔,平采娜·乐维瑟派布恩,阿查拉那·阿瑞亚卫考",2012/6/5,未知,8.8
73,http://p0.meituan.net/movie/9e9f12cfc1f54c973dda6c85bd3a139d334520.jpg,新龙门客栈,"张曼玉,梁家辉,甄子丹",2012/2/24,未知,8.8
